file;seed;initial examples;precision;recall;number iterations;not found;total values;time in sec
River2Countries.csv; 252653192;5;0.0;0.0;-999;12;63;2.356081008911133
River2Countries.csv; 252653192;10;0.0;0.0;-999;12;63;2.356081008911133
River2Countries2.csv; 418154172;3;1.0;0.8148148148148148;-999;5;34;287.32087326049805
River2Countries2.csv; 418154172;5;1.0;0.8;-999;5;34;287.32087326049805
River2Countries2.csv; 418154172;10;1.0;0.8;-999;4;34;287.32087326049805
selectedSoccerPlayer2club.csv; -411878762;3;0.868421052631579;0.7857142857142857;-999;4;46;19.652141571044922
selectedSoccerPlayer2club.csv; -411878762;5;0.9166666666666666;0.825;-999;4;46;19.652141571044922
selectedSoccerPlayer2club.csv; -411878762;10;0.8387096774193549;0.7428571428571429;-999;4;46;19.652141571044922
SentenceToLanguage.csv; -612054225;3;0.0;0.0;-999;7;11;13.146239995956421
SentenceToLanguage.csv; -612054225;5;0.0;0.0;-999;5;11;13.146239995956421
SentenceToLanguage.csv; -612054225;10;0.0;NaN;-999;0;11;13.146239995956421
shoesizeUSEUR.txt; 1156473888;3;0.0;0.0;-999;12;16;78.08464670181274
shoesizeUSEUR.txt; 1156473888;5;0.0;0.0;-999;10;16;78.08464670181274
shoesizeUSEUR.txt; 1156473888;10;0.0;0.0;-999;5;16;78.08464670181274
sigmodyeartolocation.txt; 1913176554;3;1.0;1.0;-999;0;41;37.84838032722473
sigmodyeartolocation.txt; 1913176554;5;1.0;1.0;-999;0;41;37.84838032722473
sigmodyeartolocation.txt; 1913176554;10;0.0;0.0;-999;24;41;37.84838032722473
SoccerPlayer2Birthdate.csv; -1305235338;3;0.0;0.0;-999;128;132;1.794492483139038
SoccerPlayer2Birthdate.csv; -1305235338;5;0.0;0.0;-999;126;132;1.794492483139038
SoccerPlayer2Birthdate.csv; -1305235338;10;0.0;0.0;-999;121;132;1.794492483139038
SoccerPlayer2Birthplace.csv; -715894602;3;0.0;0.0;-999;197;201;1.578221082687378
SoccerPlayer2Birthplace.csv; -715894602;5;0.0;0.0;-999;195;201;1.578221082687378
SoccerPlayer2Birthplace.csv; -715894602;10;0.0;0.0;-999;190;201;1.578221082687378
SoccerPlayer2club.csv; 1006240970;3;0.35135135135135137;0.35135135135135137;-999;0;41;20.74365234375
SoccerPlayer2club.csv; 1006240970;5;0.5142857142857142;0.5142857142857142;-999;0;41;20.74365234375
SoccerPlayer2club.csv; 1006240970;10;0.6;0.6;-999;0;41;20.74365234375
SoccerPlayer2Height.csv; -717197035;3;0.0;0.0;-999;252;257;2.5492935180664062
SoccerPlayer2Height.csv; -717197035;5;0.0;0.0;-999;250;257;2.5492935180664062
SoccerPlayer2Height.csv; -717197035;10;0.0;0.0;-999;245;257;2.5492935180664062
SoccerPlayer2NationalTeam.csv; 1793521221;3;0.0;0.0;-999;231;235;2.2186641693115234
SoccerPlayer2NationalTeam.csv; 1793521221;5;0.0;0.0;-999;229;235;2.2186641693115234
SoccerPlayer2NationalTeam.csv; 1793521221;10;0.0;0.0;-999;224;235;2.2186641693115234
SoccerPlayer2Position.csv; 546369063;3;0.0;0.0;-999;237;242;3.698643207550049
SoccerPlayer2Position.csv; 546369063;5;0.0;0.0;-999;235;242;3.698643207550049
SoccerPlayer2Position.csv; 546369063;10;0.0;0.0;-999;230;242;3.698643207550049
SoccerplayerToAllclub.txt;Timed out after 6 minutes.;11;360.1478319168091
soccerTeam2Arena.txt; -1016306512;3;0.7;0.28;-999;15;29;4.723581075668335
soccerTeam2Arena.txt; -1016306512;5;0.7;0.30434782608695654;-999;13;29;4.723581075668335
soccerTeam2Arena.txt; -1016306512;10;0.7;0.3888888888888889;-999;8;29;4.723581075668335
soccerTeam2City.txt; 2067745448;3;0.8888888888888888;0.32;-999;16;29;6.634411096572876
soccerTeam2City.txt; 2067745448;5;0.8888888888888888;0.34782608695652173;-999;14;29;6.634411096572876
soccerTeam2City.txt; 2067745448;10;0.6666666666666666;0.3333333333333333;-999;9;29;6.634411096572876
soccerTeam2Country.txt; -363384168;3;0.0;0.0;-999;25;29;9.970768213272095
soccerTeam2Country.txt; -363384168;5;1.0;0.34782608695652173;-999;15;29;9.970768213272095
soccerTeam2Country.txt; -363384168;10;0.9166666666666666;0.6111111111111112;-999;6;29;9.970768213272095
soccerTeam2League.txt; -1470399868;3;0.0;0.0;-999;25;29;2.7502174377441406
soccerTeam2League.txt; -1470399868;5;0.0;0.0;-999;23;29;2.7502174377441406
soccerTeam2League.txt; -1470399868;10;0.0;0.0;-999;18;29;2.7502174377441406
StateToAbbrv.csv; 1302127474;3;1.0;0.1694915254237288;-999;49;63;32.79324007034302
StateToAbbrv.csv; 1302127474;5;1.0;0.15789473684210525;-999;48;63;32.79324007034302
StateToAbbrv.csv; 1302127474;10;1.0;0.28846153846153844;-999;37;63;32.79324007034302
SwiftToBankName.csv; 378384405;3;0.0;0.0;-999;989;1046;1.8400442600250244
SwiftToBankName.csv; 378384405;5;0.0;0.0;-999;987;1046;1.8400442600250244
SwiftToBankName.csv; 378384405;10;0.0;0.0;-999;982;1046;1.8400442600250244
SymbolToCompanyName.csv; -1003056877;3;0.0;0.0;-999;7;11;19.22947359085083
SymbolToCompanyName.csv; -1003056877;5;0.0;0.0;-999;5;11;19.22947359085083
SymbolToCompanyName.csv; -1003056877;10;0.0;NaN;-999;0;11;19.22947359085083
TeamToCoach.txt; 1610170064;3;0.8125;0.8125;-999;0;20;5.1562275886535645
TeamToCoach.txt; 1610170064;5;0.7857142857142857;0.7857142857142857;-999;0;20;5.1562275886535645
TeamToCoach.txt; 1610170064;10;0.7777777777777778;0.7777777777777778;-999;0;20;5.1562275886535645
TeamToManager.txt; 1638374381;3;0.0;0.0;-999;8;12;2.672584056854248
TeamToManager.txt; 1638374381;5;0.0;0.0;-999;6;12;2.672584056854248
TeamToManager.txt; 1638374381;10;0.0;0.0;-999;1;12;2.672584056854248
TennisPlayer2WonOpens_upTo2013.csv;Timed out after 6 minutes.;20;360.17333340644836
TickerToCompanyName.csv; -1446080250;3;0.0;0.0;-999;7;11;13.930095434188843
TickerToCompanyName.csv; -1446080250;5;0.0;0.0;-999;0;11;13.930095434188843
TickerToCompanyName.csv; -1446080250;10;0.0;NaN;-999;0;11;13.930095434188843
TimeZoneToAbbrv.csv; 1897032746;3;0.0;0.0;-999;208;251;10.912956237792969
TimeZoneToAbbrv.csv; 1897032746;5;0.0;0.0;-999;206;251;10.912956237792969
TimeZoneToAbbrv.csv; 1897032746;10;1.0;0.09813084112149532;-999;181;251;10.912956237792969
TitleYear2Artist.txt; -1935338174;3;0.918918918918919;0.918918918918919;-999;0;42;17.777172803878784
TitleYear2Artist.txt; -1935338174;5;0.9428571428571428;0.9428571428571428;-999;0;42;17.777172803878784
TitleYear2Artist.txt; -1935338174;10;0.9333333333333333;0.9333333333333333;-999;0;42;17.777172803878784
UnescoSite2Location.csv; -1009441872;3;0.0;0.0;-999;130;134;1.6262342929840088
UnescoSite2Location.csv; -1009441872;5;0.0;0.0;-999;128;134;1.6262342929840088
UnescoSite2Location.csv; -1009441872;10;0.0;0.0;-999;123;134;1.6262342929840088
university2state.csv; -1534551824;3;0.918918918918919;0.918918918918919;-999;0;41;15.512765884399414
university2state.csv; -1534551824;5;0.8857142857142857;0.8857142857142857;-999;0;41;15.512765884399414
university2state.csv; -1534551824;10;0.8666666666666667;0.8666666666666667;-999;0;41;15.512765884399414
university2state.txt;Timed out after 6 minutes.;48;360.0741879940033
UniversityTostate.csv; 1057575255;3;0.8695652173913043;0.5405405405405406;-999;14;41;14.951096057891846
UniversityTostate.csv; 1057575255;5;0.9142857142857143;0.9142857142857143;-999;0;41;14.951096057891846
UniversityTostate.csv; 1057575255;10;0.9;0.9;-999;0;41;14.951096057891846
USD2RUB.csv;An error occured;10;0.3636660575866699
USDQAR.txt;An error occured;7;0.32802796363830566
USStandardToMetric.csv;Timed out after 6 minutes.;10;360.1475422382355
videogame2Developer.csv; -1594786538;3;0.0;0.0;-999;361;377;2.7557318210601807
videogame2Developer.csv; -1594786538;5;0.0;0.0;-999;359;377;2.7557318210601807
videogame2Developer.csv; -1594786538;10;0.0;0.0;-999;354;377;2.7557318210601807
videogame2Publisher.csv; -16276314;3;0.0;0.0;-999;361;377;10.472175121307373
videogame2Publisher.csv; -16276314;5;0.6;0.06685236768802229;-999;319;377;10.472175121307373
videogame2Publisher.csv; -16276314;10;0.0;0.0;-999;354;377;10.472175121307373
videogameReleaseDate2Developer.csv; -1984322452;3;0.0;0.0;-999;361;377;1.7724390029907227
videogameReleaseDate2Developer.csv; -1984322452;5;0.0;0.0;-999;359;377;1.7724390029907227
videogameReleaseDate2Developer.csv; -1984322452;10;0.0;0.0;-999;354;377;1.7724390029907227
videogameReleaseDate2Publisher.csv; 764805379;3;0.0;0.0;-999;366;377;2.223726511001587
videogameReleaseDate2Publisher.csv; 764805379;5;0.0;0.0;-999;364;377;2.223726511001587
videogameReleaseDate2Publisher.csv; 764805379;10;0.0;0.0;-999;359;377;2.223726511001587
videogames2DeveloperCleaned.csv; -1891213377;3;0.0;0.0;-999;74;82;2.564105272293091
videogames2DeveloperCleaned.csv; -1891213377;5;0.0;0.0;-999;72;82;2.564105272293091
videogames2DeveloperCleaned.csv; -1891213377;10;0.0;0.0;-999;67;82;2.564105272293091
Worldcupwinner2year.txt;Timed out after 6 minutes.;18;360.3955407142639
WorldRecordToAthlete.csv;An error occured;64;3.308743953704834
YearLaureateNobelPrizeField.csv; 1779303498;3;0.0;0.0;-999;113;950;5.4259867668151855
YearLaureateNobelPrizeField.csv; 1779303498;5;0.0;0.0;-999;111;950;5.4259867668151855
YearLaureateNobelPrizeField.csv; 1779303498;10;0.0;0.0;-999;108;950;5.4259867668151855
YearNobelPrizeFieldLaureate.csv; -672826131;3;0.0;0.0;-999;112;950;9.930024147033691
YearNobelPrizeFieldLaureate.csv; -672826131;5;0.0;0.0;-999;111;950;9.930024147033691
YearNobelPrizeFieldLaureate.csv; -672826131;10;0.0;0.0;-999;107;950;9.930024147033691
YearNobelPrizeLaureate.csv; 1090483892;3;0.0;0.0;-999;112;950;6.752396583557129
YearNobelPrizeLaureate.csv; 1090483892;5;0.0;0.0;-999;111;950;6.752396583557129
YearNobelPrizeLaureate.csv; 1090483892;10;0.0;0.0;-999;106;950;6.752396583557129
zipCity2country.txt; 1196950413;3;0.0;0.0;-999;69;75;3.6258504390716553
zipCity2country.txt; 1196950413;5;0.0;0.0;-999;67;75;3.6258504390716553
zipCity2country.txt; 1196950413;10;0.0;0.0;-999;62;75;3.6258504390716553
zipCityToCountry.txt; -808736668;3;0.0;0.0;-999;69;75;4.7789835929870605
zipCityToCountry.txt; -808736668;5;1.0;0.07462686567164178;-999;62;75;4.7789835929870605
zipCityToCountry.txt; -808736668;10;1.0;0.06451612903225806;-999;58;75;4.7789835929870605
ZipToCity.csv; -1103363427;3;0.0;0.0;-999;33473;33477;16.36192774772644
ZipToCity.csv; -1103363427;5;0.0;0.0;-999;33471;33477;16.36192774772644
ZipToCity.csv; -1103363427;10;0.997060984570169;0.0405486165063049;-999;32105;33477;16.36192774772644
ZipToState.csv; -1614650426;3;0.0;0.0;-999;7;11;7.089348316192627
ZipToState.csv; -1614650426;5;0.0;0.0;-999;5;11;7.089348316192627
ZipToState.csv; -1614650426;10;0.0;NaN;-999;0;11;7.089348316192627
