file;seed;initial examples;precision;recall;number iterations;not found;total values;time in sec
bankToSwiftCode8.csv; -2037920222;10;0.0;0.0; 0;979;1046;1.8173046112060547
CharToAscii.csv; -1312420163;3;0.0;0.0; 0;8;12;2.131348133087158
CharToAscii.csv; -1312420163;5;0.0;0.0; 1;6;12;2.131348133087158
CharToAscii.csv; -1312420163;10;0.0;0.0; 1;1;12;2.131348133087158
City2LongLat.csv; -2129790766;3;0.0;0.0; 0;7;11;2.243657350540161
City2LongLat.csv; -2129790766;5;0.0;0.0; 0;5;11;2.243657350540161
City2LongLat.csv; -2129790766;10;0.0;NaN; 0;0;11;2.243657350540161
City2TallBuildings.csv; -1609953141;3;0.16666666666666666;0.06315789473684211; 100;4;98;13.427542686462402
City2TallBuildings.csv; -1609953141;5;0.16216216216216217;0.06451612903225806; 100;1;98;13.427542686462402
City2TallBuildings.csv; -1609953141;10;0.14705882352941177;0.056179775280898875; 6;0;98;13.427542686462402
City2TallBuildings_up to 2013.csv;An error occured;98;3.2242815494537354
CityToCountry.csv; -1311631171;3;0.23529411764705882;0.23529411764705882; 11;0;21;33.24911332130432
CityToCountry.csv; -1311631171;5;0.2;0.2; 11;0;21;33.24911332130432
CityToCountry.csv; -1311631171;10;0.3;0.3; 9;0;21;33.24911332130432
CityToZIp.csv; -1520708547;3;0.0;0.0; 0;16136;33477;31.526764154434204
CityToZIp.csv; -1520708547;5;0.8489182251558489;0.06916435122942248; 6;13407;33477;31.526764154434204
CityToZIp.csv; -1520708547;10;0.854822671528008;0.07706328811330904; 8;13112;33477;31.526764154434204
CompanyToBloombergID.csv; 683428544;3;0.0;0.0; 0;7;11;2.2893874645233154
CompanyToBloombergID.csv; 683428544;5;0.0;0.0; 0;5;11;2.2893874645233154
CompanyToBloombergID.csv; 683428544;10;0.0;NaN; 0;0;11;2.2893874645233154
CompanyToCeo.csv; -192757318;3;0.0;0.0; 0;7;11;3.8101694583892822
CompanyToCeo.csv; -192757318;5;0.0;0.0; 1;5;11;3.8101694583892822
CompanyToCeo.csv; -192757318;10;0.0;NaN; 1;0;11;3.8101694583892822
CompanyToIndustry.csv; 451532353;3;0.0;0.0; 1;7;11;6.61681056022644
CompanyToIndustry.csv; 451532353;5;0.0;0.0; 1;5;11;6.61681056022644
CompanyToIndustry.csv; 451532353;10;0.0;NaN; 1;0;11;6.61681056022644
CompanyToTicker.csv; 1560478718;3;0.9927830401443392;0.7408280040390441; 3;688;2979;54.89275765419006
CompanyToTicker.csv; 1560478718;5;0.9927797833935018;0.740990232401482; 3;687;2979;54.89275765419006
CompanyToTicker.csv; 1560478718;10;0.9892055267702936;0.7729419703103914; 100;582;2979;54.89275765419006
Continent2Countries.csv;An error occured;205;0.1536855697631836
CountriesToContinents.csv; 94864112;3;0.2978723404255319;0.27860696517412936; 100;9;205;43.995564222335815
CountriesToContinents.csv; 94864112;5;0.12087912087912088;0.11055276381909548; 100;13;205;43.995564222335815
CountriesToContinents.csv; 94864112;10;0.24489795918367346;0.18556701030927836; 100;43;205;43.995564222335815
Country2HeadState_upTo2012.csv;An error occured;40;0.1203756332397461
Country2Mountains7k.txt; 2019034048;3;0.0;0.0; 1;9;149;6.099481105804443
Country2Mountains7k.txt; 2019034048;5;0.0;0.0; 2;8;149;6.099481105804443
Country2Mountains7k.txt; 2019034048;10;0.0;0.0; 100;9;149;6.099481105804443
Country2UnescoSites.txt; -1704800364;3;0.6666666666666666;0.06153846153846154; 12;4;134;6.727008819580078
Country2UnescoSites.txt; -1704800364;5;1.0;0.007692307692307693; 100;15;134;6.727008819580078
Country2UnescoSites.txt; -1704800364;10;0.6666666666666666;0.015503875968992248; 100;12;134;6.727008819580078
CountryCodeToCountry.csv;An error occured;234;0.09440326690673828
CountryHeadOfState.csv; -284600003;3;0.0;0.0; 0;187;210;2.156022310256958
CountryHeadOfState.csv; -284600003;5;0.0;0.0; 0;185;210;2.156022310256958
CountryHeadOfState.csv; -284600003;10;0.0;0.0; 0;181;210;2.156022310256958
CountryToAreaSqKM.csv; 169078426;3;0.8528138528138528;0.8312236286919831; 13;6;241;37.01379585266113
CountryToAreaSqKM.csv; 169078426;5;0.3347826086956522;0.3276595744680851; 15;5;241;37.01379585266113
CountryToAreaSqKM.csv; 169078426;10;0.24336283185840707;0.2391304347826087; 22;4;241;37.01379585266113
CountryToCapital.csv;An error occured;201;0.0950326919555664
CountryToCitizen.csv;An error occured;175;0.12504100799560547
CountryToCountryCode.csv; -767516393;3;0.6026785714285714;0.569620253164557; 100;13;241;45.57924556732178
CountryToCountryCode.csv; -767516393;5;0.8290598290598291;0.825531914893617; 17;1;241;45.57924556732178
CountryToCountryCode.csv; -767516393;10;0.8201754385964912;0.8130434782608695; 12;2;241;45.57924556732178
CountryToCurrencies.csv;An error occured;199;0.09293246269226074
CountryToLanguage.csv;An error occured;136;0.07900214195251465
