file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
2006SoccerPlayer2club.csv; -1142141926;3;0.0;0.0; 1; 1;62;66;678.4040803909302
2006SoccerPlayer2club.csv; -1142141926;5;0.2;0.016666666666666666; 2; 7;55;66;678.4040803909302
2006SoccerPlayer2club.csv; -1142141926;10;0.0;0.0; 3; 8;46;66;678.4040803909302
20122013NameNumber2Club.txt; -437446788;3;0.0;0.0; 1; 1;35;40;26.459552526474
20122013NameNumber2Club.txt; -437446788;5;0.0;0.0; 1; 1;33;40;26.459552526474
20122013NameNumber2Club.txt; -437446788;10;0.0;0.0; 1; 1;28;40;26.459552526474
2013UnescoSite2Country.csv; -567831969;3;0.0;0.0; 1; 1;127;131;53.057801246643066
2013UnescoSite2Country.csv; -567831969;5;0.0;0.0; 1; 1;125;131;53.057801246643066
2013UnescoSite2Country.csv; -567831969;10;0.896551724137931;0.43333333333333335; 2; 12;62;131;53.057801246643066
airport_codes_internalGT2.csv;;3;;;;;5413;5413;1805.664755821228
airport_codes_internalGT2.csv;;5;;;;;5413;5413;1805.6675589084625
airport_codes_internalGT2.csv;;10;;;;;5413;5413;1805.6703794002533
AirportcodeToCity.csv;;3;;;;;5289;5289;1806.2350199222565
AirportcodeToCity.csv;;5;;;;;5289;5289;1806.2374057769775
AirportcodeToCity.csv;;10;;;;;5289;5289;1806.2398045063019
airportToCountry.csv;;3;;;;;113;113;1372.1991262435913
airportToCountry.csv;;5;;;;;113;113;1372.1993160247803
airportToCountry.csv;;10;;;;;113;113;1372.199468612671
Album2Genre.csv;;3;;;;;42;42;1067.7101833820343
Album2Genre.csv;;5;;;;;42;42;1067.710257768631
Album2Genre.csv;;10;;;;;42;42;1067.7103197574615
AnimalToGenusSpeciesCommonNames_cleaned.csv; 558817864;3;0.0;0.0; 1; 1;9;24;125.68631553649902
AnimalToGenusSpeciesCommonNames_cleaned.csv; 558817864;5;0.0;0.0; 1; 1;9;24;125.68631553649902
AnimalToGenusSpeciesCommonNames_cleaned.csv; 558817864;10;0.5;0.05263157894736842; 2; 9;5;24;125.68631553649902
ArenaTocurrentSoccerClubs.txt; -1740267404;3;0.8;0.14814814814814814;-999; 5;17;31;593.0792071819305
ArenaTocurrentSoccerClubs.txt; -1740267404;5;0.6;0.23076923076923078;-999; 8;11;31;593.0792071819305
ArenaTocurrentSoccerClubs.txt; -1740267404;10;0.5555555555555556;0.22727272727272727;-999; 2;8;31;593.0792071819305
ArtistToStudioAlbum.txt;;3;;;;;112;112;1807.4302914142609
ArtistToStudioAlbum.txt;;5;;;;;112;112;1807.4309012889862
ArtistToStudioAlbum.txt;;10;;;;;112;112;1807.4312462806702
AthletesHoldingWorldRecordsPerCountry.csv; 1145127688;3;0.0;0.0;-999; 1;16;64;222.63720846176147
AthletesHoldingWorldRecordsPerCountry.csv; 1145127688;5;0.0;0.0;-999; 1;15;64;222.63720846176147
AthletesHoldingWorldRecordsPerCountry.csv; 1145127688;10;0.0;0.0;-999; 100;14;64;222.63720846176147
AuthorYear2Novel.csv; -1139031355;3;0.75;0.07692307692307693; 2; 5;35;43;86.85368824005127
AuthorYear2Novel.csv; -1139031355;5;0.75;0.08108108108108109; 2; 7;33;43;86.85368824005127
AuthorYear2Novel.csv; -1139031355;10;0.75;0.09375; 2; 7;28;43;86.85368824005127
bankCityBranchToSwiftCode11.csv; 1394046918;3;0.0;0.0;-999; 0;1412;2057;2.8975346088409424
bankCityBranchToSwiftCode11.csv; 1394046918;5;0.0;0.0;-999; 0;1410;2057;2.8975346088409424
bankCityBranchToSwiftCode11.csv; 1394046918;10;0.0;0.0;-999; 0;1405;2057;2.8975346088409424
bankToSwiftCode8.csv; 421589956;3;0.0;0.0;-999; 0;986;1046;2.3511404991149902
bankToSwiftCode8.csv; 421589956;5;0.0;0.0;-999; 0;984;1046;2.3511404991149902
bankToSwiftCode8.csv; 421589956;10;0.0;0.0;-999; 0;979;1046;2.3511404991149902
CityToCountry.csv; -79701259;3;0.6666666666666666;0.11764705882352941; 2; 100;14;21;1427.5644478797913
CityToCountry.csv; -79701259;5;0.6666666666666666;0.13333333333333333; 2; 100;12;21;1427.5644478797913
CityToCountry.csv; -79701259;10;0.42857142857142855;0.3; 2; 100;3;21;1427.5644478797913
CompanyToTicker.csv; -1337154120;3;0.9905234657039711;0.7388084819925951; 2; 7;689;2979;1561.8707201480865
CompanyToTicker.csv; -1337154120;5;0.9717020391177694;0.7864600875715729; 2; 51;500;2979;1561.8707201480865
CompanyToTicker.csv; -1337154120;10;0.9331442463533225;0.7769905533063428; 3; 100;430;2979;1561.8707201480865
CountriesToContinents.csv; -1083713567;3;0.0;0.0;-999; 0;197;205;1100.8292562961578
CountriesToContinents.csv; -1083713567;5;0.0;0.0;-999; 100;195;205;1100.8292562961578
CountriesToContinents.csv; -1083713567;10;0.0;0.0;-999; 100;190;205;1100.8292562961578
CountryCodeToCountry.csv; -157394414;3;0.0;0.0; 2; 100;220;234;1218.3318061828613
CountryCodeToCountry.csv; -157394414;5;0.0;0.0; 2; 100;218;234;1218.3318061828613
