file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
2006SoccerPlayer2club.csv; -1933442838;3;0.0;0.0; 1; 1;62;66;353.91017150878906
2006SoccerPlayer2club.csv; -1933442838;5;0.0;0.0; 1; 1;60;66;353.91017150878906
2006SoccerPlayer2club.csv; -1933442838;10;0.0;0.0; 1; 1;55;66;353.91017150878906
20122013NameNumber2Club.txt; 1625800161;3;0.0;0.0; 1; 1;35;40;76.15895485877991
20122013NameNumber2Club.txt; 1625800161;5;0.0;0.0; 1; 1;33;40;76.15895485877991
20122013NameNumber2Club.txt; 1625800161;10;0.0;0.0; 1; 1;28;40;76.15895485877991
2013UnescoSite2Country.csv; 1425242363;3;0.0;0.0; 1; 1;127;131;201.68064427375793
2013UnescoSite2Country.csv; 1425242363;5;0.0;0.0; 1; 1;125;131;201.68064427375793
2013UnescoSite2Country.csv; 1425242363;10;0.9117647058823529;0.5166666666666667; 2; 16;52;131;201.68064427375793
airport_codes_internalGT2.csv;;3;;;;;5413;5413;1805.281422138214
airport_codes_internalGT2.csv;;5;;;;;5413;5413;1805.2827003002167
airport_codes_internalGT2.csv;;10;;;;;5413;5413;1805.2839992046356
AirportcodeToCity.csv;;3;;;;;5289;5289;1806.0780749320984
AirportcodeToCity.csv;;5;;;;;5289;5289;1806.0801753997803
AirportcodeToCity.csv;;10;;;;;5289;5289;1806.0813851356506
airportToCountry.csv;;3;;;;;113;113;1804.0820891857147
airportToCountry.csv;;5;;;;;113;113;1804.082216501236
airportToCountry.csv;;10;;;;;113;113;1804.0823447704315
Album2Genre.csv;;3;;;;;42;42;1808.223951101303
Album2Genre.csv;;5;;;;;42;42;1808.2240641117096
Album2Genre.csv;;10;;;;;42;42;1808.2241711616516
AnimalToGenusSpeciesCommonNames_cleaned.csv; -1759435066;3;0.0;0.0; 1; 1;10;24;75.99779057502747
AnimalToGenusSpeciesCommonNames_cleaned.csv; -1759435066;5;0.0;0.0; 1; 1;8;24;75.99779057502747
AnimalToGenusSpeciesCommonNames_cleaned.csv; -1759435066;10;0.0;0.0; 1; 1;7;24;75.99779057502747
ArenaTocurrentSoccerClubs.txt; -1899470423;3;0.0;0.0;-999; 0;22;31;139.22475719451904
ArenaTocurrentSoccerClubs.txt; -1899470423;5;0.0;0.0;-999; 1;21;31;139.22475719451904
ArenaTocurrentSoccerClubs.txt; -1899470423;10;0.7;0.3333333333333333;-999; 7;6;31;139.22475719451904
ArtistToStudioAlbum.txt; -515638694;3;0.0;0.0; 2; 100;12;112;1523.4155280590057
ArtistToStudioAlbum.txt; -515638694;5;0.0;0.0; 2; 100;12;112;1523.4155280590057
ArtistToStudioAlbum.txt; -515638694;10;0.4;0.018691588785046728; 2; 100;8;112;1523.4155280590057
AthletesHoldingWorldRecordsPerCountry.csv;;3;;;;;64;64;17.234424829483032
AthletesHoldingWorldRecordsPerCountry.csv;;5;;;;;64;64;17.234548568725586
AthletesHoldingWorldRecordsPerCountry.csv;;10;;;;;64;64;17.234665632247925
AuthorYear2Novel.csv; 592585848;3;0.0;0.0;-999; 0;39;43;4.818912506103516
AuthorYear2Novel.csv; 592585848;5;0.0;0.0;-999; 0;37;43;4.818912506103516
AuthorYear2Novel.csv; 592585848;10;0.0;0.0;-999; 1;32;43;4.818912506103516
bankCityBranchToSwiftCode11.csv; 1991636308;3;0.0;0.0;-999; 0;1412;2057;2.803309440612793
bankCityBranchToSwiftCode11.csv; 1991636308;5;0.0;0.0;-999; 0;1410;2057;2.803309440612793
bankCityBranchToSwiftCode11.csv; 1991636308;10;0.0;0.0;-999; 0;1406;2057;2.803309440612793
bankToSwiftCode8.csv; 37284189;3;0.0;0.0;-999; 0;986;1046;2.021573781967163
bankToSwiftCode8.csv; 37284189;5;0.0;0.0;-999; 0;984;1046;2.021573781967163
bankToSwiftCode8.csv; 37284189;10;0.0;0.0;-999; 0;979;1046;2.021573781967163
CityToCountry.csv;;3;;;;;21;21;1803.5358793735504
CityToCountry.csv;;5;;;;;21;21;1803.5359344482422
CityToCountry.csv;;10;;;;;21;21;1803.5359826087952
CompanyToTicker.csv; 1457903243;3;0.9905234657039711;0.7388084819925951; 2; 7;689;2979;1379.377394914627
CompanyToTicker.csv; 1457903243;5;0.9905191873589165;0.7389693499494779; 2; 8;688;2979;1379.377394914627
