file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
LaureateYearToCategory.csv; -231497703;5;1.0;0.668010752688172; 2; 4;247;750;15.040883541107178
LaureateYearToCategory.csv; -231497703;10;1.0;0.6671177266576455; 2; 4;246;750;15.040883541107178
MountainsOver7k2feet.csv; 910393120;5;1.0;0.8035714285714286; 2; 5;22;118;82.76186108589172
MountainsOver7k2feet.csv; 910393120;10;0.9285714285714286;0.8504672897196262; 2; 100;9;118;82.76186108589172
MountainsOver7k2meters.csv; -204033459;5;0.7818181818181819;0.7678571428571429; 2; 90;2;118;129.11133551597595
MountainsOver7k2meters.csv; -204033459;10;0.7830188679245284;0.7757009345794392; 2; 72;1;118;129.11133551597595
MountainsOver7k2Range.csv; -1167204932;5;0.9326923076923077;0.8660714285714286;-999; 2;8;118;17.729199647903442
MountainsOver7k2Range.csv; -1167204932;10;0.9393939393939394;0.8691588785046729;-999; 15;8;118;17.729199647903442
Movie2year.txt; 575795536;5;1.0;0.8333333333333334; 2; 5;1;12;17.505516052246094
Movie2year.txt; 575795536;10;1.0;1.0; 2; 2;0;12;17.505516052246094
NovelYear2Author.csv; 868226994;5;0.0;0.0;-999; 0;38;44;3.6601994037628174
NovelYear2Author.csv; 868226994;10;0.5;0.030303030303030304;-999; 6;31;44;3.6601994037628174
OpenYear2Winner_upTo2013.csv; -1977679873;5;0.9487179487179487;0.9487179487179487; 2; 100;0;45;153.4160544872284
OpenYear2Winner_upTo2013.csv; -1977679873;10;0.9411764705882353;0.9411764705882353; 2; 100;0;45;153.4160544872284
prettycleaned_countryCodes.csv; -782598579;5;0.8348214285714286;0.8201754385964912; 2; 27;4;234;233.36018347740173
prettycleaned_countryCodes.csv; -782598579;10;0.8944954128440367;0.874439461883408; 2; 22;5;234;233.36018347740173
prettycleaned_currencies.csv;;5;;;;;199;199;6.613584518432617
prettycleaned_currencies.csv;;10;;;;;199;199;6.613749980926514
