file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
HexCodeToRGB.csv; -2004437861;5;0.0;0.0;-999; 0;5;11;4.569579124450684
HexCodeToRGB.csv; -2004437861;10;0.0;NaN;-999; 1;0;11;4.569579124450684
IBANToBankName.csv; 940341104;3;0.0;0.0;-999; 0;60;70;1.9068889617919922
IBANToBankName.csv; 940341104;5;0.0;0.0;-999; 0;58;70;1.9068889617919922
IBANToBankName.csv; 940341104;10;0.0;0.0;-999; 0;53;70;1.9068889617919922
LaureateYearToCategory.csv; -231497703;3;0.0;0.0;-999; 0;746;750;103.68343997001648
LaureateYearToCategory.csv; -231497703;5;1.0;0.668010752688172;-999; 4;247;750;103.68343997001648
LaureateYearToCategory.csv; -231497703;10;1.0;0.6671177266576455;-999; 5;246;750;103.68343997001648
MountainsOver7k2feet.csv; 910393120;3;0.0;0.0;-999; 0;114;118;311.4033217430115
MountainsOver7k2feet.csv; 910393120;5;1.0;0.8035714285714286;-999; 4;22;118;311.4033217430115
MountainsOver7k2feet.csv; 910393120;10;0.9797979797979798;0.9065420560747663;-999; 2;8;118;311.4033217430115
MountainsOver7k2meters.csv; -204033459;3;0.0;0.0; 1; 1;114;118;612.935868024826
MountainsOver7k2meters.csv; -204033459;5;0.9357798165137615;0.9107142857142857; 2; 20;3;118;612.935868024826
MountainsOver7k2meters.csv; -204033459;10;0.9339622641509434;0.9252336448598131; 2; 7;1;118;612.935868024826
MountainsOver7k2Range.csv; -1167204932;3;0.0;0.0;-999; 0;114;118;13.415114402770996
MountainsOver7k2Range.csv; -1167204932;5;0.0;0.0;-999; 0;112;118;13.415114402770996
MountainsOver7k2Range.csv; -1167204932;10;0.9393939393939394;0.8691588785046729;-999; 2;8;118;13.415114402770996
Movie2year.txt; 575795536;3;1.0;0.875; 2; 7;1;12;1243.3820674419403
Movie2year.txt; 575795536;5;1.0;0.8333333333333334; 2; 4;1;12;1243.3820674419403
Movie2year.txt; 575795536;10;1.0;1.0; 2; 2;0;12;1243.3820674419403
NovelYear2Author.csv; 868226994;3;0.0;0.0;-999; 0;40;44;8.014561891555786
NovelYear2Author.csv; 868226994;5;0.0;0.0;-999; 1;38;44;8.014561891555786
NovelYear2Author.csv; 868226994;10;0.0;0.0;-999; 1;33;44;8.014561891555786
OpenYear2Winner_upTo2013.csv; -1977679873;3;0.0;0.0;-999; 1;41;45;313.30143880844116
OpenYear2Winner_upTo2013.csv; -1977679873;5;0.9090909090909091;0.5128205128205128;-999; 8;17;45;313.30143880844116
OpenYear2Winner_upTo2013.csv; -1977679873;10;0.8260869565217391;0.5588235294117647;-999; 11;11;45;313.30143880844116
prettycleaned_countryCodes.csv;;3;;;;;234;234;1805.5703201293945
prettycleaned_countryCodes.csv;;5;;;;;234;234;1805.5704550743103
prettycleaned_countryCodes.csv;;10;;;;;234;234;1805.5705785751343
prettycleaned_currencies.csv; 1020949296;3;0.0;0.0; 3; 100;190;199;757.8277628421783
prettycleaned_currencies.csv; 1020949296;5;0.0;0.0; 2; 100;188;199;757.8277628421783
prettycleaned_currencies.csv; 1020949296;10;0.0;0.0; 2; 100;183;199;757.8277628421783
prettycleaned_currencies.csv; 1020949296;3;0.9236111111111112;0.9236111111111112; 2; 12;0;199;282.5422019958496
prettycleaned_currencies.csv; 1020949296;5;0.8732394366197183;0.8732394366197183; 2; 11;0;199;282.5422019958496
prettycleaned_currencies.csv; 1020949296;10;0.0;0.0; 2; 100;137;199;282.5422019958496
prettycleaned_denonyms.csv; 621425335;3;0.7352941176470589;0.7309941520467836; 2; 28;0;175;1218.46737742424
prettycleaned_denonyms.csv; 621425335;5;0.5119047619047619;0.5088757396449705; 2; 17;0;175;1218.46737742424
prettycleaned_denonyms.csv; 621425335;10;0.0;0.0; 2; 100;163;175;1218.46737742424
prettycleaned_iban.csv; -1712457230;3;0.0;0.0;-999; 0;56;70;1.7594289779663086
prettycleaned_iban.csv; -1712457230;5;0.0;0.0;-999; 0;54;70;1.7594289779663086
prettycleaned_iban.csv; -1712457230;10;0.0;0.0;-999; 0;49;70;1.7594289779663086
prettycleaned_laureates.csv; 1549071058;3;0.0;0.0;-999; 0;746;750;59.15715837478638
prettycleaned_laureates.csv; 1549071058;5;1.0;0.668010752688172;-999; 4;247;750;59.15715837478638
prettycleaned_laureates.csv; 1549071058;10;1.0;0.6671177266576455;-999; 5;246;750;59.15715837478638
prettycleaned_tickers.csv; -505844058;3;0.9905234657039711;0.7388084819925951; 2; 7;689;2979;1149.5411095619202
