file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
CountryToCountryCode.csv; 764273477;3;0.855072463768116;0.7468354430379747; 2; 100;30;241;38.029675006866455
CountryToCountryCode.csv; 764273477;5;0.8325358851674641;0.7404255319148936; 2; 100;26;241;38.029675006866455
CountryToCountryCode.csv; 764273477;10;0.7030567685589519;0.7; 2; 100;1;241;38.029675006866455
CountryToThreeLettersISOCode.csv;;3;;;;;241;241;119.9901864528656
CountryToThreeLettersISOCode.csv;;5;;;;;241;241;119.9902732372284
CountryToThreeLettersISOCode.csv;;10;;;;;241;241;119.99037265777588
CountryToTwoLettersISOCode.csv; 839081270;3;0.9957805907172996;0.9957805907172996; 2; 6;0;241;190.1155219078064
CountryToTwoLettersISOCode.csv; 839081270;5;0.9957446808510638;0.9957446808510638; 2; 9;0;241;190.1155219078064
CountryToTwoLettersISOCode.csv; 839081270;10;0.9782608695652174;0.9782608695652174; 2; 6;0;241;190.1155219078064
CountryYear2HeadState_upTo2012.txt; -204966181;3;0.0;0.0;-999; 0;36;40;3.2345316410064697
CountryYear2HeadState_upTo2012.txt; -204966181;5;0.0;0.0;-999; 0;34;40;3.2345316410064697
CountryYear2HeadState_upTo2012.txt; -204966181;10;0.0;0.0;-999; 0;29;40;3.2345316410064697
ElementToBP.csv; 2067336956;3;0.9743589743589743;0.9743589743589743; 2; 6;0;43;16.854953289031982
ElementToBP.csv; 2067336956;5;1.0;1.0; 2; 17;0;43;16.854953289031982
ElementToBP.csv; 2067336956;10;0.5;0.5; 2; 15;0;43;16.854953289031982
ElementToSymbol.csv;;3;;;;;111;111;56.381277084350586
ElementToSymbol.csv;;5;;;;;111;111;56.38139057159424
ElementToSymbol.csv;;10;;;;;111;111;56.3814959526062
EnglishToGerman.csv; -1873640811;3;0.5;0.14285714285714285;-999; 12;5;11;13.221520900726318
EnglishToGerman.csv; -1873640811;5;1.0;0.6;-999; 6;2;11;13.221520900726318
EnglishToGerman.csv; -1873640811;10;0.0;NaN;-999; 1;0;11;13.221520900726318
GameYear2Developer_UpTo2013.csv; 942421141;3;0.0;0.0;-999; 0;444;451;4.616788148880005
GameYear2Developer_UpTo2013.csv; 942421141;5;0.0;0.0;-999; 0;442;451;4.616788148880005
GameYear2Developer_UpTo2013.csv; 942421141;10;0.9444444444444444;0.038901601830663615;-999; 4;419;451;4.616788148880005
HexCodeToRGB.csv; -2004437861;3;0.0;0.0;-999; 0;7;11;3.915109395980835
HexCodeToRGB.csv; -2004437861;5;1.0;0.2;-999; 4;4;11;3.915109395980835
HexCodeToRGB.csv; -2004437861;10;0.0;NaN;-999; 1;0;11;3.915109395980835
IBANToBankName.csv; 940341104;3;0.0;0.0;-999; 0;60;70;3.8578007221221924
IBANToBankName.csv; 940341104;5;1.0;0.06896551724137931;-999; 1;54;70;3.8578007221221924
IBANToBankName.csv; 940341104;10;1.0;0.07547169811320754;-999; 1;49;70;3.8578007221221924
LaureateYearToCategory.csv; -231497703;3;1.0;0.6662198391420912; 2; 2;249;750;7.955167531967163
LaureateYearToCategory.csv; -231497703;5;1.0;0.668010752688172; 2; 4;247;750;7.955167531967163
LaureateYearToCategory.csv; -231497703;10;1.0;0.6671177266576455; 2; 4;246;750;7.955167531967163
MountainsOver7k2feet.csv; 910393120;3;1.0;0.8070175438596491; 2; 3;22;118;5.0611162185668945
MountainsOver7k2feet.csv; 910393120;5;1.0;0.8035714285714286; 2; 3;22;118;5.0611162185668945
MountainsOver7k2feet.csv; 910393120;10;0.9528301886792453;0.9439252336448598; 2; 31;1;118;5.0611162185668945
MountainsOver7k2meters.csv; -204033459;3;0.9107142857142857;0.8947368421052632; 2; 19;2;118;5.798325061798096
MountainsOver7k2meters.csv; -204033459;5;0.7927927927927928;0.7857142857142857; 2; 24;1;118;5.798325061798096
MountainsOver7k2meters.csv; -204033459;10;0.7663551401869159;0.7663551401869159; 2; 19;0;118;5.798325061798096
MountainsOver7k2Range.csv; -1167204932;3;0.9339622641509434;0.868421052631579;-999; 2;8;118;5.274696350097656
MountainsOver7k2Range.csv; -1167204932;5;0.9326923076923077;0.8660714285714286;-999; 2;8;118;5.274696350097656
MountainsOver7k2Range.csv; -1167204932;10;0.9393939393939394;0.8691588785046729;-999; 15;8;118;5.274696350097656
Movie2year.txt; 575795536;3;1.0;0.875; 2; 6;1;12;17.09674620628357
Movie2year.txt; 575795536;5;1.0;0.8333333333333334; 2; 7;1;12;17.09674620628357
Movie2year.txt; 575795536;10;1.0;1.0; 2; 2;0;12;17.09674620628357
NovelYear2Author.csv; 868226994;3;0.0;0.0;-999; 0;40;44;4.414132118225098
NovelYear2Author.csv; 868226994;5;0.0;0.0;-999; 0;38;44;4.414132118225098
NovelYear2Author.csv; 868226994;10;0.5;0.030303030303030304;-999; 8;31;44;4.414132118225098
OpenYear2Winner_upTo2013.csv; -1977679873;3;0.9512195121951219;0.9512195121951219; 2; 10;0;45;7.900914192199707
OpenYear2Winner_upTo2013.csv; -1977679873;5;0.9487179487179487;0.9487179487179487; 2; 10;0;45;7.900914192199707
OpenYear2Winner_upTo2013.csv; -1977679873;10;0.9411764705882353;0.9411764705882353; 2; 9;0;45;7.900914192199707
prettycleaned_countryCodes.csv; -782598579;3;0.7869565217391304;0.7869565217391304; 2; 22;0;234;23.63743805885315
prettycleaned_countryCodes.csv; -782598579;5;0.8392857142857143;0.8245614035087719; 2; 19;4;234;23.63743805885315
prettycleaned_countryCodes.csv; -782598579;10;0.8853211009174312;0.8654708520179372; 2; 14;5;234;23.63743805885315
prettycleaned_currencies.csv;;3;;;;;199;199;15.494689226150513
prettycleaned_currencies.csv;;5;;;;;199;199;15.494993686676025
prettycleaned_currencies.csv;;10;;;;;199;199;15.495365142822266
prettycleaned_currencies.csv; 1020949296;3;0.9652777777777778;0.9652777777777778; 2; 3;0;199;103.8207483291626
prettycleaned_currencies.csv; 1020949296;5;0.9788732394366197;0.9788732394366197; 2; 3;0;199;103.8207483291626
prettycleaned_currencies.csv; 1020949296;10;0.0;0.0; 2; 100;137;199;103.8207483291626
prettycleaned_denonyms.csv; 621425335;3;0.6588235294117647;0.6549707602339181; 2; 35;0;175;18.87985873222351
prettycleaned_denonyms.csv; 621425335;5;0.2916666666666667;0.28994082840236685; 2; 20;0;175;18.87985873222351
prettycleaned_denonyms.csv; 621425335;10;0.2331288343558282;0.23170731707317074; 2; 26;0;175;18.87985873222351
prettycleaned_iban.csv; -1712457230;3;0.0;0.0;-999; 0;56;70;2.891894578933716
prettycleaned_iban.csv; -1712457230;5;0.0;0.0;-999; 0;54;70;2.891894578933716
prettycleaned_iban.csv; -1712457230;10;1.0;0.05660377358490566;-999; 1;46;70;2.891894578933716
prettycleaned_laureates.csv; 1549071058;3;1.0;0.6662198391420912; 2; 2;249;750;7.72353458404541
prettycleaned_laureates.csv; 1549071058;5;1.0;0.668010752688172; 2; 4;247;750;7.72353458404541
prettycleaned_laureates.csv; 1549071058;10;1.0;0.6671177266576455; 2; 6;246;750;7.72353458404541
prettycleaned_tickers.csv; -505844058;3;0.9910112359550561;0.7421743520700101; 2; 6;680;2979;26.24123501777649
prettycleaned_tickers.csv; -505844058;5;0.9854433171592413;0.7524418996295049; 2; 19;636;2979;26.24123501777649
prettycleaned_tickers.csv; -505844058;10;0.9868247694334651;0.7580971659919028; 2; 21;621;2979;26.24123501777649
prettycleaned_zips.csv; -29557675;3;0.0;0.0;-999; 0;33473;33477;5.784231424331665
prettycleaned_zips.csv; -29557675;5;0.0;0.0;-999; 1;33471;33477;5.784231424331665
prettycleaned_zips.csv; -29557675;10;0.0;0.0;-999; 1;33466;33477;5.784231424331665
product2Company.txt; 857594464;3;0.0;0.0;-999; 1;29;33;5.1578145027160645
product2Company.txt; 857594464;5;0.5;0.037037037037037035;-999; 5;25;33;5.1578145027160645
product2Company.txt; 857594464;10;1.0;0.045454545454545456;-999; 1;21;33;5.1578145027160645
selectedSoccerPlayer2club.csv; 1772130554;3;0.9487179487179487;0.8809523809523809; 2; 14;3;46;19.892939805984497
