file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
2006SoccerPlayer2club.csv; -469379554;3;-999;-999;-999;-999;-999;66;80.58334112167358
2006SoccerPlayer2club.csv; -469379554;5;-999;-999;-999;-999;-999;66;80.58334112167358
2006SoccerPlayer2club.csv; -469379554;10;-999;-999;-999;-999;-999;66;80.58334112167358
20122013NameNumber2Club.txt; 744579296;3;-999;-999;-999;-999;-999;40;9.200634479522705
20122013NameNumber2Club.txt; 744579296;5;-999;-999;-999;-999;-999;40;9.200634479522705
20122013NameNumber2Club.txt; 744579296;10;-999;-999;-999;-999;-999;40;9.200634479522705
2013UnescoSite2Country.csv; 1064502847;3;-999;-999;-999;-999;-999;131;43.23346829414368
2013UnescoSite2Country.csv; 1064502847;5;-999;-999;-999;-999;-999;131;43.23346829414368
2013UnescoSite2Country.csv; 1064502847;10;-999;-999;-999;-999;-999;131;43.23346829414368
airport_codes_internalGT2.csv; 647105738;3;-999;-999;-999;-999;-999;5413;247.5290231704712
airport_codes_internalGT2.csv; 647105738;5;-999;-999;-999;-999;-999;5413;247.5290231704712
airport_codes_internalGT2.csv; 647105738;10;-999;-999;-999;-999;-999;5413;247.5290231704712
AirportcodeToCity.csv; 1172052156;3;-999;-999;-999;-999;-999;5289;522.9936630725861
AirportcodeToCity.csv; 1172052156;5;-999;-999;-999;-999;-999;5289;522.9936630725861
AirportcodeToCity.csv; 1172052156;10;-999;-999;-999;-999;-999;5289;522.9936630725861
airportToCountry.csv;;3;;;;;113;113;0.12238287925720215
airportToCountry.csv;;5;;;;;113;113;0.12256765365600586
airportToCountry.csv;;10;;;;;113;113;0.12273287773132324
Album2Genre.csv; 2143119456;3;-999;-999;-999;-999;-999;42;452.4664762020111
Album2Genre.csv; 2143119456;5;-999;-999;-999;-999;-999;42;452.4664762020111
Album2Genre.csv; 2143119456;10;-999;-999;-999;-999;-999;42;452.4664762020111
AnimalToGenusSpeciesCommonNames_cleaned.csv;;3;;;;;24;24;0.754185676574707
AnimalToGenusSpeciesCommonNames_cleaned.csv;;5;;;;;24;24;0.7542786598205566
AnimalToGenusSpeciesCommonNames_cleaned.csv;;10;;;;;24;24;0.7543630599975586
ArenaTocurrentSoccerClubs.txt; -1740267404;3;-999;-999;-999;-999;-999;31;3.1623637676239014
ArenaTocurrentSoccerClubs.txt; -1740267404;5;-999;-999;-999;-999;-999;31;3.1623637676239014
ArenaTocurrentSoccerClubs.txt; -1740267404;10;-999;-999;-999;-999;-999;31;3.1623637676239014
ArtistToStudioAlbum.txt;;3;;;;;112;112;1.5298388004302979
ArtistToStudioAlbum.txt;;5;;;;;112;112;1.5300016403198242
ArtistToStudioAlbum.txt;;10;;;;;112;112;1.5301551818847656
AthletesHoldingWorldRecordsPerCountry.csv;;3;;;;;64;64;0.9067721366882324
AthletesHoldingWorldRecordsPerCountry.csv;;5;;;;;64;64;0.9068524837493896
AthletesHoldingWorldRecordsPerCountry.csv;;10;;;;;64;64;0.9069268703460693
AuthorYear2Novel.csv; -1645816808;3;-999;-999;-999;-999;-999;43;4.855404376983643
AuthorYear2Novel.csv; -1645816808;5;-999;-999;-999;-999;-999;43;4.855404376983643
AuthorYear2Novel.csv; -1645816808;10;-999;-999;-999;-999;-999;43;4.855404376983643
bankCityBranchToSwiftCode11.csv; -969079269;3;-999;-999;-999;-999;-999;2057;2.1267471313476562
bankCityBranchToSwiftCode11.csv; -969079269;5;-999;-999;-999;-999;-999;2057;2.1267471313476562
bankCityBranchToSwiftCode11.csv; -969079269;10;-999;-999;-999;-999;-999;2057;2.1267471313476562
bankToSwiftCode8.csv; -1528830628;3;-999;-999;-999;-999;-999;1046;1.4467048645019531
bankToSwiftCode8.csv; -1528830628;5;-999;-999;-999;-999;-999;1046;1.4467048645019531
bankToSwiftCode8.csv; -1528830628;10;-999;-999;-999;-999;-999;1046;1.4467048645019531
CityToCountry.csv; 1796808630;3;-999;-999;-999;-999;-999;21;1046.3093435764313
CityToCountry.csv; 1796808630;5;-999;-999;-999;-999;-999;21;1046.3093435764313
CityToCountry.csv; 1796808630;10;-999;-999;-999;-999;-999;21;1046.3093435764313
CompanyToTicker.csv; -1814555949;3;-999;-999;-999;-999;-999;2979;709.7101163864136
CompanyToTicker.csv; -1814555949;5;-999;-999;-999;-999;-999;2979;709.7101163864136
CompanyToTicker.csv; -1814555949;10;-999;-999;-999;-999;-999;2979;709.7101163864136
CountriesToContinents.csv; -412702496;3;-999;-999;-999;-999;-999;205;2.1212997436523438
CountriesToContinents.csv; -412702496;5;-999;-999;-999;-999;-999;205;2.1212997436523438
CountriesToContinents.csv; -412702496;10;-999;-999;-999;-999;-999;205;2.1212997436523438
CountryCodeToCountry.csv; -970408322;3;-999;-999;-999;-999;-999;234;516.9151132106781
CountryCodeToCountry.csv; -970408322;5;-999;-999;-999;-999;-999;234;516.9151132106781
CountryCodeToCountry.csv; -970408322;10;-999;-999;-999;-999;-999;234;516.9151132106781
CountryToAreaSqKM.csv; -936447196;3;-999;-999;-999;-999;-999;241;589.535658121109
CountryToAreaSqKM.csv; -936447196;5;-999;-999;-999;-999;-999;241;589.535658121109
CountryToAreaSqKM.csv; -936447196;10;-999;-999;-999;-999;-999;241;589.535658121109
CountryToCapital.csv;;3;;;;;201;201;406.1771082878113
