file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
CountryToTwoLettersISOCode.csv; 176234861;3;0.0;0.0; 2; 100;237;241;1312.1914625167847
CountryToTwoLettersISOCode.csv; 176234861;5;0.0;0.0; 2; 100;235;241;1312.1914625167847
CountryToTwoLettersISOCode.csv; 176234861;10;0.0;0.0; 2; 100;230;241;1312.1914625167847
CountryYear2HeadState_upTo2012.txt; 489058024;3;0.0;0.0;-999; 0;36;40;7.184419870376587
CountryYear2HeadState_upTo2012.txt; 489058024;5;0.0;0.0;-999; 0;34;40;7.184419870376587
CountryYear2HeadState_upTo2012.txt; 489058024;10;0.0;0.0;-999; 1;29;40;7.184419870376587
ElementToBP.csv; 1904599666;3;1.0;0.9743589743589743; 2; 2;1;43;1712.73268532753
ElementToBP.csv; 1904599666;5;0.9736842105263158;0.9736842105263158; 2; 16;0;43;1712.73268532753
ElementToBP.csv; 1904599666;10;0.9090909090909091;0.9090909090909091; 2; 11;0;43;1712.73268532753
ElementToSymbol.csv;;3;;;;;111;111;1805.1786890029907
ElementToSymbol.csv;;5;;;;;111;111;1805.1788556575775
ElementToSymbol.csv;;10;;;;;111;111;1805.1790127754211
EnglishToGerman.csv; 678878146;3;1.0;0.42857142857142855;-999; 5;4;11;1625.8448104858398
EnglishToGerman.csv; 678878146;5;0.6;0.6;-999; 7;0;11;1625.8448104858398
EnglishToGerman.csv; 678878146;10;0.0;NaN;-999; 1;0;11;1625.8448104858398
GameYear2Developer_UpTo2013.csv; -233437002;3;0.0;0.0;-999; 0;444;451;3.304374933242798
GameYear2Developer_UpTo2013.csv; -233437002;5;0.0;0.0;-999; 0;442;451;3.304374933242798
GameYear2Developer_UpTo2013.csv; -233437002;10;0.0;0.0;-999; 0;437;451;3.304374933242798
HexCodeToRGB.csv; 1554206047;3;0.0;0.0;-999; 0;7;11;13.022782564163208
HexCodeToRGB.csv; 1554206047;5;1.0;0.2;-999; 4;4;11;13.022782564163208
HexCodeToRGB.csv; 1554206047;10;0.0;NaN;-999; 1;0;11;13.022782564163208
IBANToBankName.csv; 940341104;3;0.0;0.0;-999; 0;60;70;5.079317092895508
IBANToBankName.csv; 940341104;5;1.0;0.06896551724137931;-999; 1;54;70;5.079317092895508
IBANToBankName.csv; 940341104;10;1.0;0.07547169811320754;-999; 1;49;70;5.079317092895508
LaureateYearToCategory.csv; 866281378;3;0.0;0.0;-999; 0;746;750;43.103132009506226
LaureateYearToCategory.csv; 866281378;5;1.0;0.6693548387096774;-999; 5;246;750;43.103132009506226
LaureateYearToCategory.csv; 866281378;10;0.9979879275653923;0.6711772665764547;-999; 5;242;750;43.103132009506226
MountainsOver7k2feet.csv; -1507322338;3;1.0;0.8070175438596491;-999; 5;22;118;328.3997383117676
MountainsOver7k2feet.csv; -1507322338;5;1.0;0.9107142857142857;-999; 11;10;118;328.3997383117676
MountainsOver7k2feet.csv; -1507322338;10;1.0;0.9532710280373832;-999; 2;5;118;328.3997383117676
MountainsOver7k2meters.csv; -204033459;3;0.9369369369369369;0.9122807017543859; 2; 100;3;118;748.8308637142181
MountainsOver7k2meters.csv; -204033459;5;0.963963963963964;0.9553571428571429; 2; 35;1;118;748.8308637142181
MountainsOver7k2meters.csv; -204033459;10;0.9626168224299065;0.9626168224299065; 2; 8;0;118;748.8308637142181
MountainsOver7k2Range.csv; 1764793321;3;0.9361702127659575;0.7719298245614035;-999; 7;20;118;175.80422949790955
MountainsOver7k2Range.csv; 1764793321;5;0.9347826086956522;0.7678571428571429;-999; 7;20;118;175.80422949790955
MountainsOver7k2Range.csv; 1764793321;10;0.9029126213592233;0.8691588785046729;-999; 2;4;118;175.80422949790955
Movie2year.txt; 1632751447;3;0.5714285714285714;0.5; 2; 8;1;12;572.9038393497467
Movie2year.txt; 1632751447;5;0.6;0.5; 2; 4;1;12;572.9038393497467
Movie2year.txt; 1632751447;10;1.0;1.0; 2; 3;0;12;572.9038393497467
NovelYear2Author.csv; -60188285;3;0.0;0.0;-999; 0;40;44;21.463771104812622
NovelYear2Author.csv; -60188285;5;0.0;0.0;-999; 0;38;44;21.463771104812622
NovelYear2Author.csv; -60188285;10;0.0;0.0;-999; 1;33;44;21.463771104812622
OpenYear2Winner_upTo2013.csv; -226911024;3;0.0;0.0;-999; 1;41;45;177.60529708862305
OpenYear2Winner_upTo2013.csv; -226911024;5;0.0;0.0;-999; 1;39;45;177.60529708862305
OpenYear2Winner_upTo2013.csv; -226911024;10;0.8181818181818182;0.5294117647058824;-999; 8;12;45;177.60529708862305
prettycleaned_countryCodes.csv; 2113464764;3;0.0;0.0; 2; 100;230;234;757.8571863174438
prettycleaned_countryCodes.csv; 2113464764;5;0.7119565217391305;0.5745614035087719; 2; 100;44;234;757.8571863174438
prettycleaned_countryCodes.csv; 2113464764;10;0.7757847533632287;0.7757847533632287; 2; 11;0;234;757.8571863174438
prettycleaned_currencies.csv; 1720886758;3;0.0;0.0; 2; 100;190;199;1152.0649926662445
prettycleaned_currencies.csv; 1720886758;5;0.0;0.0; 2; 100;188;199;1152.0649926662445
prettycleaned_currencies.csv; 1720886758;10;0.7647058823529411;0.06914893617021277; 2; 100;166;199;1152.0649926662445
prettycleaned_currencies.csv; 505086320;3;0.84;0.2916666666666667; 2; 100;94;199;508.88457322120667
prettycleaned_currencies.csv; 505086320;5;0.8666666666666667;0.45774647887323944; 2; 100;67;199;508.88457322120667
prettycleaned_currencies.csv; 505086320;10;0.8764044943820225;0.5652173913043478; 2; 100;49;199;508.88457322120667
prettycleaned_denonyms.csv; 1640527983;3;0.5789473684210527;0.06432748538011696; 2; 100;151;175;731.8318917751312
prettycleaned_denonyms.csv; 1640527983;5;0.5789473684210527;0.0650887573964497; 2; 100;149;175;731.8318917751312
prettycleaned_denonyms.csv; 1640527983;10;0.25;0.006097560975609756; 2; 100;159;175;731.8318917751312
prettycleaned_iban.csv; -1712457230;3;0.0;0.0;-999; 0;56;70;3.6772654056549072
prettycleaned_iban.csv; -1712457230;5;0.0;0.0;-999; 0;54;70;3.6772654056549072
prettycleaned_iban.csv; -1712457230;10;1.0;0.05660377358490566;-999; 1;46;70;3.6772654056549072
prettycleaned_laureates.csv; 426896116;3;1.0;0.6675603217158177; 2; 4;248;750;57.557191133499146
prettycleaned_laureates.csv; 426896116;5;1.0;0.668010752688172; 2; 4;247;750;57.557191133499146
prettycleaned_laureates.csv; 426896116;10;1.0;0.6671177266576455; 2; 5;246;750;57.557191133499146
prettycleaned_tickers.csv; 844568044;3;0.9882147533828023;0.7620329855267587; 2; 7;614;2979;1443.299584388733
prettycleaned_tickers.csv; 844568044;5;0.9618226600985221;0.7891545975075783; 2; 30;467;2979;1443.299584388733
prettycleaned_tickers.csv; 844568044;10;0.8761486216540152;0.7398785425101214; 2; 74;395;2979;1443.299584388733
prettycleaned_zips.csv; -29557675;3;0.7751803551609323;0.6677023272488274; 2; 14;4641;33477;680.7296967506409
prettycleaned_zips.csv; -29557675;5;0.7745480690221856;0.6758985390337905; 2; 12;4263;33477;680.7296967506409
prettycleaned_zips.csv; -29557675;10;0.7283689307934065;0.6786589374290325; 2; 24;2284;33477;680.7296967506409
product2Company.txt; -334389032;3;0.0;0.0; 1; 1;29;33;569.1105573177338
product2Company.txt; -334389032;5;0.6666666666666666;0.14814814814814814; 2; 7;21;33;569.1105573177338
product2Company.txt; -334389032;10;0.25;0.045454545454545456; 2; 5;18;33;569.1105573177338
selectedSoccerPlayer2club.csv; 1772130554;3;0.9487179487179487;0.8809523809523809; 2; 14;3;46;1789.3146936893463
selectedSoccerPlayer2club.csv; 1772130554;5;0.8378378378378378;0.775; 2; 26;3;46;1789.3146936893463
selectedSoccerPlayer2club.csv; 1772130554;10;1.0;0.08571428571428572; 2; 100;32;46;1789.3146936893463
SoccerPlayer2Birthdate.csv; -1505576503;3;0.0;0.0;-999; 0;128;132;4.775057792663574
SoccerPlayer2Birthdate.csv; -1505576503;5;0.0;0.0;-999; 0;126;132;4.775057792663574
SoccerPlayer2Birthdate.csv; -1505576503;10;1.0;0.04132231404958678;-999; 8;116;132;4.775057792663574
SoccerPlayer2Birthplace.csv; -968617398;3;0.0;0.0;-999; 0;197;201;2.4468307495117188
SoccerPlayer2Birthplace.csv; -968617398;5;0.0;0.0;-999; 0;195;201;2.4468307495117188
SoccerPlayer2Birthplace.csv; -968617398;10;0.0;0.0;-999; 0;190;201;2.4468307495117188
SoccerPlayer2club.csv;;3;;;;;41;41;1804.131346464157
SoccerPlayer2club.csv;;5;;;;;41;41;1804.1314795017242
SoccerPlayer2club.csv;;10;;;;;41;41;1804.131602048874
SoccerPlayer2Height.csv; 956638427;3;0.0;0.0; 1; 1;252;257;111.09130072593689
SoccerPlayer2Height.csv; 956638427;5;0.0;0.0; 1; 1;250;257;111.09130072593689
SoccerPlayer2Height.csv; 956638427;10;0.0;0.0; 1; 1;245;257;111.09130072593689
SoccerPlayer2NationalTeam.csv; -901678329;3;0.0;0.0; 1; 1;231;235;1015.1769797801971
SoccerPlayer2NationalTeam.csv; -901678329;5;0.8888888888888888;0.13973799126637554; 4; 100;193;235;1015.1769797801971
SoccerPlayer2NationalTeam.csv; -901678329;10;0.48717948717948717;0.08482142857142858; 4; 100;185;235;1015.1769797801971
SoccerPlayer2Position.csv; 654653145;3;0.0;0.0;-999; 1;237;242;195.62233662605286
SoccerPlayer2Position.csv; 654653145;5;0.0;0.0;-999; 1;235;242;195.62233662605286
SoccerPlayer2Position.csv; 654653145;10;0.6976744186046512;0.13043478260869565;-999; 17;187;242;195.62233662605286
soccerTeam2City.txt; 817204073;3;0.9230769230769231;0.48; 2; 8;12;29;324.74233865737915
soccerTeam2City.txt; 817204073;5;0.75;0.5217391304347826; 2; 7;7;29;324.74233865737915
soccerTeam2City.txt; 817204073;10;0.8181818181818182;0.5; 2; 6;7;29;324.74233865737915
soccerTeam2Country.txt; 744670986;3;1.0;0.52; 2; 11;12;29;295.09243631362915
soccerTeam2Country.txt; 744670986;5;1.0;0.4782608695652174; 2; 8;12;29;295.09243631362915
soccerTeam2Country.txt; 744670986;10;0.8181818181818182;0.5; 2; 5;7;29;295.09243631362915
soccerTeam2League.csv; -1224099397;3;0.0;0.0;-999; 0;25;29;92.45682382583618
soccerTeam2League.csv; -1224099397;5;0.0;0.0;-999; 1;23;29;92.45682382583618
soccerTeam2League.csv; -1224099397;10;0.5;0.05555555555555555;-999; 5;16;29;92.45682382583618
StateToAbbrv.csv; 2086719848;3;0.0;0.0; 2; 100;59;63;570.2037079334259
StateToAbbrv.csv; 2086719848;5;0.88;0.38596491228070173; 2; 100;32;63;570.2037079334259
StateToAbbrv.csv; 2086719848;10;0.8333333333333334;0.28846153846153844; 2; 100;34;63;570.2037079334259
SymbolToCompanyName.csv; -1358358087;3;0.0;0.0;-999; 100;4;11;417.6139585971832
SymbolToCompanyName.csv; -1358358087;5;0.0;0.0;-999; 2;5;11;417.6139585971832
SymbolToCompanyName.csv; -1358358087;10;0.0;NaN;-999; 1;0;11;417.6139585971832
TeamToCoach.txt; -2044932456;3;0.0;0.0;-999; 1;16;20;186.60008692741394
TeamToCoach.txt; -2044932456;5;0.4;0.2857142857142857;-999; 100;4;20;186.60008692741394
TeamToCoach.txt; -2044932456;10;0.7777777777777778;0.7777777777777778;-999; 5;0;20;186.60008692741394
TeamToManager.txt; 412296435;3;0.0;0.0;-999; 0;8;12;278.30882811546326
TeamToManager.txt; 412296435;5;0.0;0.0;-999; 1;6;12;278.30882811546326
TeamToManager.txt; 412296435;10;0.0;0.0;-999; 1;1;12;278.30882811546326
TimeZoneToAbbrv.csv;;3;;;;;251;251;32.11455225944519
TimeZoneToAbbrv.csv;;5;;;;;251;251;32.11469340324402
TimeZoneToAbbrv.csv;;10;;;;;251;251;32.11482858657837
TitleYear2Artist.txt; 1797162286;3;0.918918918918919;0.918918918918919; 2; 11;0;42;1235.8168370723724
TitleYear2Artist.txt; 1797162286;5;0.8947368421052632;0.4857142857142857; 2; 100;16;42;1235.8168370723724
TitleYear2Artist.txt; 1797162286;10;0.8666666666666667;0.8666666666666667; 2; 6;0;42;1235.8168370723724
university2state.csv; 2111072666;3;0.8918918918918919;0.8918918918918919; 2; 12;0;41;1093.4332041740417
university2state.csv; 2111072666;5;0.9142857142857143;0.9142857142857143; 2; 9;0;41;1093.4332041740417
university2state.csv; 2111072666;10;0.8666666666666667;0.8666666666666667; 2; 7;0;41;1093.4332041740417
UniversityTostate.csv; -1011131461;3;0.918918918918919;0.918918918918919; 2; 20;0;41;781.9217989444733
UniversityTostate.csv; -1011131461;5;0.8857142857142857;0.8857142857142857; 2; 11;0;41;781.9217989444733
UniversityTostate.csv; -1011131461;10;0.8333333333333334;0.8333333333333334; 2; 10;0;41;781.9217989444733
USStandardToMetric.csv;;3;;;;;10;10;1802.4113874435425
USStandardToMetric.csv;;5;;;;;10;10;1802.4115076065063
USStandardToMetric.csv;;10;;;;;10;10;1802.411614894867
videogame2Publisher.csv; 1177341952;3;0.0;0.0;-999; 0;361;377;30.298890590667725
videogame2Publisher.csv; 1177341952;5;0.75;0.025069637883008356;-999; 8;347;377;30.298890590667725
videogame2Publisher.csv; 1177341952;10;0.0;0.0;-999; 1;354;377;30.298890590667725
videogameReleaseDate2Developer.csv; 993525772;3;0.0;0.0;-999; 0;361;377;18.75005555152893
videogameReleaseDate2Developer.csv; 993525772;5;0.0;0.0;-999; 1;359;377;18.75005555152893
videogameReleaseDate2Developer.csv; 993525772;10;0.0;0.0;-999; 1;354;377;18.75005555152893
videogameReleaseDate2Developer.csv; -122940413;3;0.0;0.0;-999; 0;366;377;4.11606502532959
videogameReleaseDate2Developer.csv; -122940413;5;0.0;0.0;-999; 0;364;377;4.11606502532959
videogameReleaseDate2Developer.csv; -122940413;10;0.0;0.0;-999; 1;359;377;4.11606502532959
YearLaureateNobelPrizeField.csv; -110726685;3;0.5702479338842975;0.2917547568710359; 2; 4;440;950;119.63586902618408
YearLaureateNobelPrizeField.csv; -110726685;5;0.5693581780538303;0.2913135593220339; 2; 5;439;950;119.63586902618408
YearLaureateNobelPrizeField.csv; -110726685;10;0.5675675675675675;0.29073482428115016; 2; 5;436;950;119.63586902618408
zipCityToCountry.txt; 793038910;3;0.0;0.0;-999; 0;69;75;56.19298768043518
zipCityToCountry.txt; 793038910;5;0.0;0.0;-999; 1;67;75;56.19298768043518
zipCityToCountry.txt; 793038910;10;0.0;0.0;-999; 1;62;75;56.19298768043518
ZipToCity.csv; -502521986;3;0.7718043538933854;0.6609207420906402; 2; 10;4809;33477;741.4001591205597
ZipToCity.csv; -502521986;5;0.7660133843212237;0.67028173642855; 2; 10;4183;33477;741.4001591205597
ZipToCity.csv; -502521986;10;0.7731081686176677;0.7222853044881372; 2; 16;2200;33477;741.4001591205597
ZipToState.csv; 1873658374;3;0.0;0.0;-999; 1;7;11;114.25778985023499
ZipToState.csv; 1873658374;5;0.0;0.0;-999; 1;5;11;114.25778985023499
ZipToState.csv; 1873658374;10;0.0;NaN;-999; 1;0;11;114.25778985023499
