file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
CountryToTwoLettersISOCode.csv;;3;;;;;241;241;1804.661498785019
CountryToTwoLettersISOCode.csv;;5;;;;;241;241;1804.661602973938
CountryToTwoLettersISOCode.csv;;10;;;;;241;241;1804.6616914272308
CountryYear2HeadState_upTo2012.txt; -902079153;3;0.0;0.0;-999; 0;36;40;612.708315372467
CountryYear2HeadState_upTo2012.txt; -902079153;5;0.0;0.0;-999; 1;34;40;612.708315372467
CountryYear2HeadState_upTo2012.txt; -902079153;10;0.0;0.0;-999; 1;29;40;612.708315372467
ElementToBP.csv; -2065727072;3;0.8205128205128205;0.8; 2; 7;1;43;1183.8640480041504
ElementToBP.csv; -2065727072;5;0.2894736842105263;0.2894736842105263; 2; 15;0;43;1183.8640480041504
ElementToBP.csv; -2065727072;10;0.9090909090909091;0.9090909090909091; 2; 8;0;43;1183.8640480041504
ElementToSymbol.csv;;3;;;;;111;111;1805.1330814361572
ElementToSymbol.csv;;5;;;;;111;111;1805.133236169815
ElementToSymbol.csv;;10;;;;;111;111;1805.1333241462708
EnglishToGerman.csv; -939370225;3;0.0;0.0;-999; 1;7;11;1058.5422761440277
EnglishToGerman.csv; -939370225;5;0.6666666666666666;0.4;-999; 7;2;11;1058.5422761440277
EnglishToGerman.csv; -939370225;10;0.0;NaN;-999; 1;0;11;1058.5422761440277
GameYear2Developer_UpTo2013.csv; 1684991313;3;0.0;0.0;-999; 0;444;451;2.5651462078094482
GameYear2Developer_UpTo2013.csv; 1684991313;5;0.0;0.0;-999; 0;442;451;2.5651462078094482
GameYear2Developer_UpTo2013.csv; 1684991313;10;0.0;0.0;-999; 0;437;451;2.5651462078094482
HexCodeToRGB.csv; -977761838;3;0.0;0.0;-999; 0;7;11;6.4121785163879395
HexCodeToRGB.csv; -977761838;5;0.0;0.0;-999; 0;5;11;6.4121785163879395
HexCodeToRGB.csv; -977761838;10;0.0;NaN;-999; 1;0;11;6.4121785163879395
IBANToBankName.csv; 467555331;3;0.0;0.0;-999; 0;60;70;2.9335451126098633
IBANToBankName.csv; 467555331;5;0.0;0.0;-999; 0;58;70;2.9335451126098633
IBANToBankName.csv; 467555331;10;1.0;0.05660377358490566;-999; 1;50;70;2.9335451126098633
LaureateYearToCategory.csv; -1446867377;3;0.0;0.0;-999; 0;746;750;49.41983437538147
LaureateYearToCategory.csv; -1446867377;5;1.0;0.6693548387096774;-999; 5;246;750;49.41983437538147
LaureateYearToCategory.csv; -1446867377;10;1.0;0.6671177266576455;-999; 5;246;750;49.41983437538147
MountainsOver7k2feet.csv; 2061665138;3;1.0;0.7982456140350878; 2; 2;23;118;239.87795972824097
MountainsOver7k2feet.csv; 2061665138;5;0.944954128440367;0.9196428571428571; 2; 6;3;118;239.87795972824097
MountainsOver7k2feet.csv; 2061665138;10;0.9150943396226415;0.9065420560747663; 2; 7;1;118;239.87795972824097
MountainsOver7k2meters.csv; 1122540508;3;1.0;0.7982456140350878; 2; 2;23;118;1009.7956206798553
MountainsOver7k2meters.csv; 1122540508;5;1.0;0.7946428571428571; 3; 100;23;118;1009.7956206798553
MountainsOver7k2meters.csv; 1122540508;10;1.0;0.7850467289719626; 2; 2;23;118;1009.7956206798553
MountainsOver7k2Range.csv; 694278481;3;0.9345794392523364;0.8771929824561403; 2; 19;7;118;186.9304940700531
MountainsOver7k2Range.csv; 694278481;5;0.9333333333333333;0.875; 2; 17;7;118;186.9304940700531
MountainsOver7k2Range.csv; 694278481;10;0.9306930693069307;0.8785046728971962; 2; 15;6;118;186.9304940700531
Movie2year.txt; 575795536;3;1.0;0.875; 2; 6;1;12;743.5044620037079
Movie2year.txt; 575795536;5;1.0;0.8333333333333334; 2; 3;1;12;743.5044620037079
Movie2year.txt; 575795536;10;1.0;1.0; 2; 3;0;12;743.5044620037079
NovelYear2Author.csv; 868226994;3;0.0;0.0;-999; 0;40;44;62.299540758132935
NovelYear2Author.csv; 868226994;5;1.0;0.07894736842105263;-999; 1;35;44;62.299540758132935
NovelYear2Author.csv; 868226994;10;0.8;0.12121212121212122;-999; 6;28;44;62.299540758132935
OpenYear2Winner_upTo2013.csv; 857497800;3;0.0;0.0;-999; 0;41;45;210.16717267036438
OpenYear2Winner_upTo2013.csv; 857497800;5;1.0;0.02564102564102564;-999; 100;38;45;210.16717267036438
OpenYear2Winner_upTo2013.csv; 857497800;10;0.9473684210526315;0.5294117647058824;-999; 18;15;45;210.16717267036438
prettycleaned_countryCodes.csv; 1369794442;3;0.981651376146789;0.4652173913043478; 2; 100;121;234;1073.278562784195
prettycleaned_countryCodes.csv; 1369794442;5;0.7412280701754386;0.7412280701754386; 2; 15;0;234;1073.278562784195
prettycleaned_countryCodes.csv; 1369794442;10;0.9461883408071748;0.9461883408071748; 2; 13;0;234;1073.278562784195
prettycleaned_currencies.csv; -2042021724;3;0.5555555555555556;0.02564102564102564; 2; 100;181;199;966.435941696167
prettycleaned_currencies.csv; -2042021724;5;0.0;0.0; 2; 100;188;199;966.435941696167
prettycleaned_currencies.csv; -2042021724;10;0.0;0.0; 2; 100;182;199;966.435941696167
prettycleaned_currencies.csv; 1876846180;3;0.9655172413793104;0.5833333333333334; 2; 100;57;199;581.9652328491211
prettycleaned_currencies.csv; 1876846180;5;0.9514563106796117;0.6901408450704225; 2; 100;39;199;581.9652328491211
prettycleaned_currencies.csv; 1876846180;10;0.0;0.0; 2; 100;137;199;581.9652328491211
prettycleaned_denonyms.csv; 80464176;3;0.9333333333333333;0.24561403508771928; 2; 100;125;175;1200.2122592926025
prettycleaned_denonyms.csv; 80464176;5;0.5912408759124088;0.47928994082840237; 2; 100;31;175;1200.2122592926025
prettycleaned_denonyms.csv; 80464176;10;0.0;0.0; 2; 100;163;175;1200.2122592926025
prettycleaned_iban.csv; 1010710157;3;0.0;0.0;-999; 0;56;70;1.8359453678131104
prettycleaned_iban.csv; 1010710157;5;0.0;0.0;-999; 0;54;70;1.8359453678131104
prettycleaned_iban.csv; 1010710157;10;0.0;0.0;-999; 0;49;70;1.8359453678131104
prettycleaned_laureates.csv; 1050067324;3;0.7283950617283951;0.07908847184986595; 2; 5;665;750;98.86538529396057
prettycleaned_laureates.csv; 1050067324;5;0.9828571428571429;0.6935483870967742; 2; 13;219;750;98.86538529396057
prettycleaned_laureates.csv; 1050067324;10;0.982725527831094;0.6928281461434371; 2; 12;218;750;98.86538529396057
prettycleaned_tickers.csv; -505844058;3;0.9899694723070214;0.7640525075732076; 2; 48;612;2979;1414.084415435791
prettycleaned_tickers.csv; -505844058;5;0.9654742096505824;0.7817446951835635; 2; 48;499;2979;1414.084415435791
prettycleaned_tickers.csv; -505844058;10;0.9355765285186705;0.7692307692307693; 3; 100;461;2979;1414.084415435791
prettycleaned_zips.csv; 1986298407;3;0.7747185724741226;0.6640874734860933; 2; 12;4780;33477;722.0061330795288
prettycleaned_zips.csv; 1986298407;5;0.7252703109831621;0.6473066236443489; 2; 28;3598;33477;722.0061330795288
prettycleaned_zips.csv; 1986298407;10;0.723725613593455;0.6529014522201637; 2; 27;3275;33477;722.0061330795288
product2Company.txt;;3;;;;;33;33;1805.5475587844849
product2Company.txt;;5;;;;;33;33;1805.5476253032684
product2Company.txt;;10;;;;;33;33;1805.547679424286
selectedSoccerPlayer2club.csv;;3;;;;;46;46;1804.440946817398
selectedSoccerPlayer2club.csv;;5;;;;;46;46;1804.441056728363
selectedSoccerPlayer2club.csv;;10;;;;;46;46;1804.4411549568176
SoccerPlayer2Birthdate.csv; 600585836;3;0.0;0.0;-999; 0;128;132;1.936159372329712
SoccerPlayer2Birthdate.csv; 600585836;5;0.0;0.0;-999; 0;126;132;1.936159372329712
SoccerPlayer2Birthdate.csv; 600585836;10;0.0;0.0;-999; 0;121;132;1.936159372329712
SoccerPlayer2Birthplace.csv; -478324568;3;0.0;0.0;-999; 0;197;201;5.894028425216675
SoccerPlayer2Birthplace.csv; -478324568;5;0.0;0.0;-999; 1;195;201;5.894028425216675
SoccerPlayer2Birthplace.csv; -478324568;10;0.0;0.0;-999; 1;190;201;5.894028425216675
SoccerPlayer2club.csv;;3;;;;;41;41;1803.4309270381927
SoccerPlayer2club.csv;;5;;;;;41;41;1803.4309916496277
SoccerPlayer2club.csv;;10;;;;;41;41;1803.4310457706451
SoccerPlayer2Height.csv; 686159850;3;0.0;0.0; 1; 1;252;257;416.8145489692688
SoccerPlayer2Height.csv; 686159850;5;0.0;0.0; 1; 1;250;257;416.8145489692688
SoccerPlayer2Height.csv; 686159850;10;0.6923076923076923;0.036734693877551024; 2; 11;232;257;416.8145489692688
SoccerPlayer2NationalTeam.csv; -1885069688;3;0.0;0.0; 1; 1;231;235;630.0603985786438
SoccerPlayer2NationalTeam.csv; -1885069688;5;0.9361702127659575;0.19213973799126638; 2; 7;182;235;630.0603985786438
