file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
2006SoccerPlayer2club.csv; 63019929;3;0.0;0.0; 1; 1;62;66;17.465309143066406
2006SoccerPlayer2club.csv; 63019929;5;0.4;0.03333333333333333; 2; 6;55;66;17.465309143066406
2006SoccerPlayer2club.csv; 63019929;10;0.375;0.05454545454545454; 3; 7;47;66;17.465309143066406
20122013NameNumber2Club.txt; -1772804157;3;0.0;0.0;-999; 0;35;40;4.222999572753906
20122013NameNumber2Club.txt; -1772804157;5;0.0;0.0;-999; 1;33;40;4.222999572753906
20122013NameNumber2Club.txt; -1772804157;10;0.0;0.0;-999; 1;28;40;4.222999572753906
2013UnescoSite2Country.csv; 451007522;3;0.0;0.0; 1; 1;127;131;4.320430278778076
2013UnescoSite2Country.csv; 451007522;5;1.0;0.088; 2; 10;114;131;4.320430278778076
2013UnescoSite2Country.csv; 451007522;10;0.975609756097561;0.3333333333333333; 2; 22;79;131;4.320430278778076
airport_codes_internalGT2.csv; 728762676;3;0.9402985074626866;0.5727272727272728; 2; 7;1684;5413;52.146114349365234
airport_codes_internalGT2.csv; 728762676;5;0.9034643008027038;0.7938010393466963; 2; 91;231;5413;52.146114349365234
airport_codes_internalGT2.csv; 728762676;10;0.8960490175364463;0.7878506409065577; 2; 59;227;5413;52.146114349365234
AirportcodeToCity.csv; -726948192;3;0.0;0.0;-999; 0;4702;5289;35.512083768844604
AirportcodeToCity.csv; -726948192;5;0.9979534407776925;0.7410714285714286;-999; 30;791;5289;35.512083768844604
AirportcodeToCity.csv; -726948192;10;0.9974946313528991;0.5299486594409584;-999; 100;1901;5289;35.512083768844604
airportToCountry.csv; -1502035724;3;0.0;0.0;-999; 1;109;113;26.605968713760376
airportToCountry.csv; -1502035724;5;0.9456521739130435;0.8130841121495327;-999; 100;15;113;26.605968713760376
airportToCountry.csv; -1502035724;10;0.7307692307692307;0.5588235294117647;-999; 17;24;113;26.605968713760376
Album2Genre.csv; -2048144489;3;0.7941176470588235;0.75; 2; 12;2;42;63.88622760772705
Album2Genre.csv; -2048144489;5;0.48484848484848486;0.47058823529411764; 2; 18;1;42;63.88622760772705
Album2Genre.csv; -2048144489;10;0.7142857142857143;0.6896551724137931; 2; 9;1;42;63.88622760772705
AnimalToGenusSpeciesCommonNames_cleaned.csv; -2053032878;3;0.0;0.0; 1; 1;9;24;2.7241718769073486
AnimalToGenusSpeciesCommonNames_cleaned.csv; -2053032878;5;0.0;0.0; 1; 1;9;24;2.7241718769073486
AnimalToGenusSpeciesCommonNames_cleaned.csv; -2053032878;10;0.6666666666666666;0.1111111111111111; 2; 6;3;24;2.7241718769073486
ArenaTocurrentSoccerClubs.txt; 617686981;3;0.0;0.0;-999; 0;22;31;3.2907657623291016
ArenaTocurrentSoccerClubs.txt; 617686981;5;0.0;0.0;-999; 0;21;31;3.2907657623291016
ArenaTocurrentSoccerClubs.txt; 617686981;10;1.0;0.23809523809523808;-999; 7;11;31;3.2907657623291016
ArtistToStudioAlbum.txt; 1779344380;3;0.0;0.0;-999; 1;14;112;14.334659099578857
ArtistToStudioAlbum.txt; 1779344380;5;1.0;0.056074766355140186;-999; 2;7;112;14.334659099578857
ArtistToStudioAlbum.txt; 1779344380;10;0.6666666666666666;0.018691588785046728;-999; 100;10;112;14.334659099578857
AthletesHoldingWorldRecordsPerCountry.csv;;3;;;;;64;64;2.029766798019409
AthletesHoldingWorldRecordsPerCountry.csv;;5;;;;;64;64;2.0298566818237305
AthletesHoldingWorldRecordsPerCountry.csv;;10;;;;;64;64;2.029940605163574
AuthorYear2Novel.csv; 570937918;3;0.75;0.07692307692307693; 2; 5;35;43;5.782676458358765
AuthorYear2Novel.csv; 570937918;5;0.75;0.08108108108108109; 2; 7;33;43;5.782676458358765
AuthorYear2Novel.csv; 570937918;10;0.8333333333333334;0.15625; 2; 6;26;43;5.782676458358765
bankCityBranchToSwiftCode11.csv; -2088402402;3;0.0;0.0;-999; 0;1413;2057;2.8425331115722656
bankCityBranchToSwiftCode11.csv; -2088402402;5;0.0;0.0;-999; 0;1411;2057;2.8425331115722656
bankCityBranchToSwiftCode11.csv; -2088402402;10;0.0;0.0;-999; 0;1406;2057;2.8425331115722656
bankToSwiftCode8.csv; -1645478760;3;0.0;0.0;-999; 0;986;1046;1.823676586151123
bankToSwiftCode8.csv; -1645478760;5;0.0;0.0;-999; 0;984;1046;1.823676586151123
bankToSwiftCode8.csv; -1645478760;10;0.0;0.0;-999; 0;979;1046;1.823676586151123
CityToCountry.csv; -170029992;3;0.29411764705882354;0.29411764705882354; 2; 10;0;21;33.29602360725403
CityToCountry.csv; -170029992;5;0.2;0.2; 2; 8;0;21;33.29602360725403
CityToCountry.csv; -170029992;10;0.3333333333333333;0.3; 2; 100;1;21;33.29602360725403
CompanyToTicker.csv; 559283677;3;0.9927830401443392;0.7408280040390441; 2; 8;688;2979;33.32513785362244
CompanyToTicker.csv; 559283677;5;0.9927797833935018;0.740990232401482; 2; 8;687;2979;33.32513785362244
CompanyToTicker.csv; 559283677;10;0.9901456726649529;0.779689608636977; 2; 22;564;2979;33.32513785362244
CountriesToContinents.csv; 2070838120;3;0.8;0.01990049751243781;-999; 100;192;205;36.492634534835815
CountriesToContinents.csv; 2070838120;5;0.0;0.0;-999; 2;195;205;36.492634534835815
CountriesToContinents.csv; 2070838120;10;1.0;0.010309278350515464;-999; 100;188;205;36.492634534835815
CountryCodeToCountry.csv; -575658592;3;0.0;0.0; 2; 100;220;234;62.572826862335205
CountryCodeToCountry.csv; -575658592;5;0.0;0.0; 2; 100;218;234;62.572826862335205
CountryCodeToCountry.csv; -575658592;10;0.0;0.0; 2; 100;213;234;62.572826862335205
CountryToAreaSqKM.csv; 1257631626;3;0.8796296296296297;0.8016877637130801; 2; 100;21;241;49.929738998413086
CountryToAreaSqKM.csv; 1257631626;5;0.2782608695652174;0.2723404255319149; 2; 10;5;241;49.929738998413086
CountryToAreaSqKM.csv; 1257631626;10;0.7476635514018691;0.6956521739130435; 2; 17;16;241;49.929738998413086
CountryToCapital.csv;;3;;;;;201;201;28.668418169021606
CountryToCapital.csv;;5;;;;;201;201;28.668599367141724
CountryToCapital.csv;;10;;;;;201;201;28.668766975402832
CountryToCountryCode.csv;;3;;;;;241;241;12.730600833892822
CountryToCountryCode.csv;;5;;;;;241;241;12.730846166610718
CountryToCountryCode.csv;;10;;;;;241;241;12.731080770492554
CountryToThreeLettersISOCode.csv;;3;;;;;241;241;20.783740282058716
CountryToThreeLettersISOCode.csv;;5;;;;;241;241;20.78383755683899
CountryToThreeLettersISOCode.csv;;10;;;;;241;241;20.783941507339478
CountryToTwoLettersISOCode.csv; -1474776796;3;0.0;0.0; 2; 100;237;241;84.60337519645691
CountryToTwoLettersISOCode.csv; -1474776796;5;1.0;0.01702127659574468; 2; 100;231;241;84.60337519645691
CountryToTwoLettersISOCode.csv; -1474776796;10;1.0;0.08695652173913043; 2; 100;210;241;84.60337519645691
CountryYear2HeadState_upTo2012.txt; 2036269535;3;0.0;0.0;-999; 0;36;40;2.782905340194702
CountryYear2HeadState_upTo2012.txt; 2036269535;5;0.0;0.0;-999; 0;34;40;2.782905340194702
CountryYear2HeadState_upTo2012.txt; 2036269535;10;0.0;0.0;-999; 0;29;40;2.782905340194702
ElementToBP.csv; -1175918715;3;0.525;0.525; 2; 9;0;43;49.64960193634033
ElementToBP.csv; -1175918715;5;0.42105263157894735;0.42105263157894735; 2; 8;0;43;49.64960193634033
